group,names,scores,logfoldchanges,pvals,pvals_adj
2,Serpinb2,3.6565185,-1.2787497,0.0002556640798101046,0.0002798158822213156
2,Gstm1,3.4845266,0.11043548,0.000493008483296919,0.0005377671552841981
2,Ly6c2,3.3314786,-0.021384211,0.0008638593613535923,0.0009397584735851956
2,Alox12,3.3295257,-0.8318134,0.0008699405247187053,0.0009457396321003619
2,Igtp,3.2081158,0.79769874,0.001336076729801428,0.001448607256509302
2,Osgin1,3.169447,0.039491676,0.0015272932225226866,0.0016548227167213075
2,Thnsl1,3.0556538,0.1321019,0.0022457042110608397,0.0024267369955634126
2,Pcmtd2,3.0102146,0.12102903,0.002610631691892594,0.00281920413065898
2,Pknox2,2.8205159,0.32619083,0.0047946506394138605,0.00516395971920935
2,Gm11696,2.7749465,0.05051854,0.005521079362405935,0.005942395969357948
2,Capn5,2.7742956,-0.37401617,0.005532140564534784,0.005950352782278129
2,Btg2,2.7118003,-0.012284353,0.006691888410380134,0.00718824039843482
2,Treml1,2.6278226,-2.042434,0.008593333615446449,0.009218510002813584
2,Mx2,2.6098552,,0.009058056119110376,0.009710619316058844
2,Traf1,2.6007414,0.17086062,0.009302257265258847,0.009965826475726454
2,Ceacam1,2.5897396,-0.33992666,0.00960485685807775,0.01028321968567796
2,Sp140,2.554586,-0.03953559,0.01063141491892965,0.01136727422445873
2,Serpinh1,2.4794617,0.43593985,0.013158086315983206,0.014050306783755602
2,Ube2h,2.3128731,0.17569412,0.02072961639167585,0.022077109512342895
2,Mcam,2.3087718,0.6306371,0.02095624367167172,0.022303823645309404
2,Sik1,2.2976398,0.09395556,0.021582291226892102,0.022940023833564215
2,Ccl5,2.2101467,2.3102157,0.027094979470022987,0.02874300634426245
2,Slc41a3,2.191333,-0.8074804,0.028427695826804007,0.030137073615082416
2,Asprv1,2.1884687,-0.014559884,0.028635475270934505,0.030337518543080186
2,AW554918,2.1164367,0.042362332,0.03430769180769973,0.036275799290801145
2,Rsad2,1.9655695,,0.049348365334229746,0.05197600556631211
2,H2-Oa,1.9300253,-0.106382415,0.05360369677719949,0.056348150468319876
2,Acpp,1.8514508,-0.46690097,0.06410473440074009,0.06725606675161735
2,Cacnb1,1.7724855,0.0654034,0.07631399249593109,0.07996207740852727
2,4933427D06Rik,1.7363555,-0.3520654,0.08250098667759356,0.08633329057487533
2,Plpp1,1.6795241,0.74380296,0.09304995733359331,0.0971216414382808
2,Ccnd1,1.5969784,1.025071,0.1102705238313977,0.11502172968136788
2,Daxx,1.5819405,0.19823235,0.113663153743035,0.11848434149820229
2,Clec10a,1.5799224,-0.022101456,0.11412463182886204,0.11888898704329752
2,Slc27a4,1.5308377,-0.28684866,0.125809506098251,0.13097754742706233
2,Trp53inp1,1.4346212,0.033660933,0.15139505434088812,0.1570094489392075
2,Ifitm6,1.2260438,0.16233769,0.22018220711861503,0.22776501272091426
2,Prss30,1.2128286,0.92192334,0.22519534065052915,0.232654039831311
2,Rgs1,1.1778704,-0.43663543,0.23884826378841018,0.2466020903022287
2,Pygl,1.1518308,-0.13710742,0.2493906101321849,0.257159294109602
2,Ccl3,1.1378996,-0.4782426,0.25516241222092084,0.262943731018001
2,Ighm,1.1274186,0.10475295,0.25956552308768155,0.2673112879036314
2,Pi16,0.9661031,0.25436208,0.3339926009626434,0.3428708852920301
2,Serpinb9,0.8943639,0.48027003,0.37112722897748573,0.38027060353852293
2,Ppbp,0.84632075,-1.1941599,0.3973738328121631,0.40665006739515996
2,H2-DMb2,0.8293299,1.4902427,0.4069177610587057,0.4161542297838718
2,Gm19705,0.7714568,-0.65096515,0.44043622023992546,0.4501496844544166
2,Spag1,0.70765966,0.06492672,0.4791566174339863,0.4891076359206581
2,1700047M11Rik,0.640868,-0.79998595,0.5216084363912397,0.5321062162431388
2,Pkp3,0.5905464,-0.45733556,0.5548243746199643,0.5652796078100389
2,Plxdc2,0.4701131,-0.98074996,0.638274216871811,0.6482380077932116
2,Phf1,0.4695923,-0.13836709,0.6386463233375784,0.6482380077932116
2,Ankrd33b,0.46422163,-0.076751456,0.6424889658171289,0.6517305206725348
2,Fgd5,0.38639566,-0.22043161,0.6992036603987215,0.7070500855154154
2,Cxcl3,0.37982064,-0.5798116,0.7040785479069303,0.7115360776978448
2,Arfgef2,0.32988966,-0.14861403,0.7414833425780993,0.7488704742600729
2,Ndst2,0.2826277,-0.57363945,0.7774622357938201,0.7832569853773765
2,Klhl24,0.26446506,-0.01217398,0.7914215815773277,0.796825453332356
2,Trpm2,0.25502568,-0.34747455,0.7987032530189152,0.8036579878391318
2,Ppp3cc,0.25105464,-0.059034172,0.8017718564966718,0.8062454750388107
2,Gpr55,0.17768797,-0.078499116,0.8589680307043898,0.862691111952025
2,Cnrip1,0.12873346,-0.13565616,0.897568561766712,0.8997875198922168
2,Ctnnd2,0.03570685,1.1453294,0.9715161066602697,0.9733163218054092
2,Rps27rt,-0.014224152,0.029704865,0.9886511516226648,0.9886511516226648
2,Sorl1,-0.022101142,-0.0007045821,0.9823672755405592,0.9829733010035702
2,Camk2a,-0.027829861,-0.16091031,0.9777978486503854,0.9790050064882254
2,Iigp1,-0.15347111,-1.7479105,0.8780267704691862,0.8807417573908596
2,Gja5,-0.17651619,-0.5299919,0.8598884307319599,0.8630810857965587
2,Gng11,-0.2183098,-0.64334375,0.8271877335942248,0.8312877967099335
2,Ephx2,-0.30183193,-2.001485,0.7627801786417863,0.7689431011541189
2,Mir142hg,-0.30931833,-0.06260401,0.7570793821067789,0.763670869264425
2,Fam110c,-0.3187577,0.20643301,0.7499102511892568,0.7569100357367607
2,Rgs7bp,-0.38945532,-0.35481513,0.6969393547468459,0.7052000208355483
2,P2ry1,-0.3994155,-1.2598983,0.6895870872555939,0.6981961644997338
2,Nfkbiz,-0.44602644,-0.023044355,0.6555781518256726,0.6641772406378769
2,Lrrk2,-0.4559215,-0.5335906,0.6484464314457463,0.6573625698781254
2,Siglech,-0.4853463,0.24210005,0.6274307279071538,0.6376520304921075
2,Mmrn1,-0.518677,-1.6598691,0.6039859886212481,0.6142102028486924
2,Socs1,-0.5277909,-0.63056,0.5976444780383086,0.6081426244530341
2,E330020D12Rik,-0.5898954,-0.25329822,0.555260759222883,0.5653690844064759
2,Mmaa,-0.6005066,-0.047713086,0.5481686766319964,0.5588495245110611
2,Esam,-0.755182,-2.1768913,0.4501397724958962,0.45977752581129955
2,Lcn2,-0.886552,-0.26605505,0.3753201495521775,0.38432404202880804
2,Ifnlr1,-0.9283456,-0.9177631,0.35322832149324723,0.36215950534895514
2,Cep170b,-0.9377199,-0.07340396,0.3483883842548726,0.35742312413751004
2,Id3,-1.0254084,0.47360995,0.30517054590011505,0.3134810800823221
2,St3gal5,-1.0496253,-0.49056956,0.2938904566581174,0.30208512084883804
2,Casp12,-1.098775,-2.1371596,0.2718662036666023,0.2796239583685662
2,Gp6,-1.1074983,-2.5717168,0.26807854066762127,0.2759031681236559
2,Slc17a8,-1.1651762,-0.009471793,0.2439477135868392,0.2517068647823494
2,Serpinb9b,-1.2246116,0.6673795,0.22072160193647694,0.2281774622950705
2,Zbtb5,-1.2660797,-0.03905491,0.20548454808530647,0.21269683279793689
2,Ppp1r3d,-1.2783183,0.11342364,0.2011372060531721,0.20832985199121656
2,Gm10419,-1.2923797,-2.0756238,0.1962256702257662,0.2033725476716887
2,F3,-1.4372252,-0.20558006,0.15065400942245594,0.1563408850180573
2,Arnt2,-1.44367,-0.6642512,0.14883181589175104,0.1545487870527658
2,Fcer2a,-1.4939265,-0.15462947,0.13519482372131225,0.14047790139395802
2,Atp6v1g2,-1.4954889,-0.08834492,0.134786892887738,0.14014380786148145
2,Mpl,-1.5286243,-2.9192524,0.12635759721580322,0.1314637733701301
2,Prelid2,-1.7034805,-0.15546179,0.08847818270964421,0.09240928033164386
2,Lztfl1,-1.7114226,-0.19215958,0.0870031286248483,0.09092723880767006
2,Irs2,-1.7306268,-0.56431234,0.0835183432667528,0.08734155562777114
2,Ifi27,-1.7607677,-0.088982895,0.07827772724495387,0.08196673569484517
2,Foxn3,-1.7749593,-0.18608046,0.0759046057334724,0.0795845316740092
2,Cnp,-1.852232,-0.09392551,0.063992524885427,0.0671817963522088
2,Pf4,-1.9168103,-0.98119533,0.05526204423659437,0.05805377963196637
2,Cd83,-1.9414828,,0.05219974481484421,0.0549079027818919
2,Ccdc102a,-1.9582783,-0.45397592,0.050197359008150914,0.052835896373277604
2,Cd59a,-1.9875729,-1.73139,0.04685894059512395,0.04938609593586163
2,Pag1,-2.0296922,0.0018345754,0.042387850348437006,0.04470292149880678
2,Ltbp1,-2.0565455,-2.5543647,0.0397299713268493,0.04192713955247206
2,Thbs1,-2.0940099,-0.43280226,0.036259092565793925,0.03828922405059749
2,Tesc,-2.0949864,-2.100214,0.03617219689412371,0.038222347467276
2,Amer2,-2.146545,-0.83773357,0.03182952793058612,0.03367742616008525
2,Ndst1,-2.150451,-0.20175172,0.031519567546823696,0.033371239269548325
2,Ccpg1,-2.249792,-0.25340655,0.024462146136556215,0.025967016383176823
2,Spry1,-2.2716653,-1.3937916,0.023106728173605644,0.0245442783874187
2,Fgf3,-2.3082511,-2.0270963,0.02098517567123252,0.02231997045163223
2,Trem1,-2.3550572,-0.050685607,0.018519848344962987,0.019736658354487496
2,Nfkbia,-2.417878,-0.2709219,0.01561131207048026,0.01664796066950623
2,Nr4a3,-2.4419646,1.8335469,0.0146075782993704,0.015587823685249204
2,Smim3,-2.4961922,-0.44819713,0.012553457672643384,0.013413510108713814
2,Cd7,-2.5593383,-0.51455027,0.010487163728054633,0.011220435070517556
2,Bex6,-2.683873,-0.63452536,0.007277477911727636,0.007812090782807562
2,Cyp2j6,-2.7704546,-0.443725,0.005597809702620039,0.006016996247614117
2,Prox2,-2.8837922,-0.1177437,0.003929179872780845,0.004234637710066797
2,Snca,-2.9010434,,0.0037192234297207223,0.004011024204127003
2,Retnlg,-2.9496074,-1.2909847,0.0031817802508437667,0.0034336976492804986
2,Tgfbr3,-3.146402,-1.3373462,0.001652927022898755,0.0017873650874278535
2,Gp1bb,-3.159617,-2.2599778,0.0015797664987481639,0.001709393769826232
2,Il1r1,-3.1662571,-0.63793904,0.0015441423704516256,0.001671961899113843
2,Sema6d,-3.216839,0.51211655,0.0012961125782584308,0.0014062171250402507
2,Crispld2,-3.244376,-0.9139483,0.0011770824169020006,0.0012779301741733902
2,Pxdc1,-3.2499745,-0.7633117,0.0011541533517032806,0.001253875911897335
2,Pls1,-3.357323,-3.5381362,0.0007870112685709838,0.0008567330722296213
2,Clic5,-3.3963823,-0.4753322,0.0006828288846712017,0.0007438203162771586
2,Il4i1,-3.433684,0.7032529,0.0005954374926250087,0.0006490588797296803
2,Ifi47,-3.4888232,-0.34019879,0.00048515205717702167,0.0005295535913466549
2,Lrrc49,-3.5000203,-0.23760664,0.0004652229571444189,0.000508142516153702
2,Col4a1,-3.5451338,-1.0791513,0.00039241377630542466,0.0004289050843446083
2,Nkx2-3,-3.6412852,-0.89903814,0.00027128041174023993,0.0002967072338790756
2,Paqr5,-3.66407,-1.593208,0.0002482390081941958,0.0002718728367933731
2,Rbp1,-3.673444,-1.5050594,0.00023930299842853299,0.00026261804022400577
2,Klrd1,-3.6951873,-0.81907225,0.0002197247958187559,0.00024145909134012337
2,Tspan9,-3.7868469,-2.8020535,0.00015257111955618898,0.00016789033644514146
2,Nrip1,-3.7916641,-0.44059932,0.00014964121782666656,0.0001647780416258338
2,2610301B20Rik,-3.8066695,-0.09842954,0.00014085080165401081,0.00015520380453994942
2,2310001H17Rik,-3.8291612,-0.18690392,0.00012858077565909828,0.0001417797539898419
2,Meg3,-3.8365824,-1.0400021,0.0001247583091645067,0.00013765848807131283
2,Serpinc1,-3.863859,-4.2422953,0.00011160966280120908,0.00012323408649663793
2,Cxcl10,-3.8912005,0.56259507,9.974941380136069e-05,0.00011028871791806888
2,Tcp11l2,-3.8965387,-0.48260462,9.757720445794598e-05,0.00010796059047120626
2,Ltb,-3.9172401,-0.6493659,8.956847165301712e-05,9.916727714757253e-05
2,Apol7c,-4.0054493,,6.189965126695536e-05,6.862695444634421e-05
2,Ceacam10,-4.097044,-1.6066973,4.184594816794696e-05,4.655289981372426e-05
2,Tcf4,-4.129463,-0.3869976,3.6361104211437195e-05,4.04788682436178e-05
2,Zfp799,-4.1308303,-0.1308412,3.614552211813658e-05,4.026650884314391e-05
2,Pnkp,-4.1549172,-0.30147257,3.2540558546932335e-05,3.630040300077321e-05
2,N4bp2l1,-4.179199,-0.271185,2.9253762048714173e-05,3.2656298721964476e-05
2,Pgm2l1,-4.248204,-0.17937565,2.1549108670962447e-05,2.4121914606142918e-05
